source_id,incident_id,short_description,description,category,subcategory,priority,impact,urgency,resolution,data_source
675,ZENODO_TRAIN_00097,[TICKET ID] - New Support Ticket received  - File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),[TICKET ID] - New Support Ticket received  - File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1088,ZENODO_TRAIN_00098,[TICKET ID] - This Support Ticket was reopened  - Acesso a Intranet [COMPANY],[TICKET ID] - This Support Ticket was reopened  - Acesso a Intranet [COMPANY],Support general,unknown,unknown,,,,zenodo_it_support_tickets
9559,ZENODO_TRAIN_00099,Missing connection to McAfee on system [SERVER],Missing connection to McAfee on system [SERVER],Software,unknown,unknown,,,,zenodo_it_support_tickets
8479,ZENODO_TRAIN_00100,Liberação acesso a pasta,Liberação acesso a pasta,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
6623,ZENODO_TRAIN_00101,Impressora Zebra nao está imprimindo.,Impressora Zebra nao está imprimindo.,Computer-Services,unknown,unknown,,,,zenodo_it_support_tickets
10296,ZENODO_TRAIN_00102,Basis User - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [NAME] ([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastname:  [NA,Basis User - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [NAME] ([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  41601  Company:  [COMPANY] SE  Department:  GGR-[ADDRESS]  ZIP:  [ADDRESS]  City:  [ADDRESS]  Country:  [ADDRESS]  Office:       Important: Please set the EA10 to the following value: 13415 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  (RW) H:/%username%  (RO) J:/Auftrag  (RW) J:/Info  (RW) J:/Transfer  (RO) J:/Vorlagen  Access to [COMPANY] intranet  Access to [SOFTWARE] ([SERVER])  Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan  2 2019 12:00AM     Additional information:   [NAME] beginnt seine Arbeit erst am 02.01.19. Lieferungend avor bitte an [NAME] oder [NAME] [NAME]ke,Support general,unknown,unknown,,,,zenodo_it_support_tickets
1158,ZENODO_TRAIN_00103,[TICKET ID] - New Support Ticket received  -[LOCATION]on samsung J7 not working. Lost Login credentials.,[TICKET ID] - New Support Ticket received  -[LOCATION]on samsung J7 not working. Lost Login credentials.,O365,unknown,unknown,,,,zenodo_it_support_tickets
1382,ZENODO_TRAIN_00104,[TICKET ID] - New Support Ticket received  - Problema Computador da [NAME],[TICKET ID] - New Support Ticket received  - Problema Computador da [NAME],Support general,unknown,unknown,,,,zenodo_it_support_tickets
2296,ZENODO_TRAIN_00105,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1692,ZENODO_TRAIN_00106,Shared Mailbox Access - [ADDRESS] - [EMAIL],Shared Mailbox Access - [ADDRESS] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
9128,ZENODO_TRAIN_00107,We need the [NAME] to be connected to the R Drive,We need the [NAME] to be connected to the R Drive,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
880,ZENODO_TRAIN_00108,[TICKET ID] - New Support Ticket received  - Moorhead printer,[TICKET ID] - New Support Ticket received  - Moorhead printer,Computer-Services,unknown,unknown,,,,zenodo_it_support_tickets
1015,ZENODO_TRAIN_00109,[TICKET ID] - New Support Ticket received  - cambio formato de excel en archivos,[TICKET ID] - New Support Ticket received  - cambio formato de excel en archivos,O365,unknown,unknown,,,,zenodo_it_support_tickets
1608,ZENODO_TRAIN_00110,User [USERNAME] löschen,User [USERNAME] löschen,Active Directory,unknown,unknown,,,,zenodo_it_support_tickets
2297,ZENODO_TRAIN_00111,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
2014,ZENODO_TRAIN_00112,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1544,ZENODO_TRAIN_00113,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
2314,ZENODO_TRAIN_00114,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1723,ZENODO_TRAIN_00115,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1401,ZENODO_TRAIN_00116,Acceso a Carpetas,Acceso a Carpetas,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1036,ZENODO_TRAIN_00117,[TICKET ID] - New Support Ticket received  - Cadastrar usuário + compra de equipamento -[LOCATION]13362,[TICKET ID] - New Support Ticket received  - Cadastrar usuário + compra de equipamento -[LOCATION]13362,Active Directory,unknown,unknown,,,,zenodo_it_support_tickets
10745,ZENODO_TRAIN_00118,Konto wird immer wieder gesperrt,Konto wird immer wieder gesperrt,Active Directory,unknown,unknown,,,,zenodo_it_support_tickets
4504,ZENODO_TRAIN_00119,Is it possible to download Power BI Desktop?,Is it possible to download Power BI Desktop?,O365,unknown,unknown,,,,zenodo_it_support_tickets
1112,ZENODO_TRAIN_00120,[TICKET ID] - A Support Ticket was forwarded to your role  - URL,[TICKET ID] - A Support Ticket was forwarded to your role  - URL,Support general,unknown,unknown,,,,zenodo_it_support_tickets
2969,ZENODO_TRAIN_00121,Change[LOCATION]Entry[LOCATION]FirewallChange[LOCATION]Entry[LOCATION]Firewall,Change[LOCATION]Entry[LOCATION]FirewallChange[LOCATION]Entry[LOCATION]Firewall,Support general,unknown,unknown,,,,zenodo_it_support_tickets
6246,ZENODO_TRAIN_00122,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATIO,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.,EOL,unknown,unknown,,,,zenodo_it_support_tickets
1127,ZENODO_TRAIN_00123,[TICKET ID] - New Support Ticket received  - [Light House] [SERVER],[TICKET ID] - New Support Ticket received  - [Light House] [SERVER],Support general,unknown,unknown,,,,zenodo_it_support_tickets
6258,ZENODO_TRAIN_00124,Acces au [COMPANY] Interne,Acces au [COMPANY] Interne,Active Directory,unknown,unknown,,,,zenodo_it_support_tickets
6443,ZENODO_TRAIN_00125,Light User for external - [TICKET ID] - [NAME]Service Request: Light User for external  Create Light user for [NAME]      Firstname: [NAME]   Lastname: [NAME]ailaddress: [EMAIL]  Phone: 0  Cost Center,Light User for external - [TICKET ID] - [NAME]Service Request: Light User for external  Create Light user for [NAME]      Firstname: [NAME]   Lastname: [NAME]ailaddress: [EMAIL]  Phone: 0  Cost Center: 47050  Function:[LOCATION]Consultant  Company: [COMPANY]  Department: GIT-[ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: [ADDRESS]  Location:[LOCATION] Office:   Expiration date: Not defined     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date: Dec 18 2018 12:00AM     Additional information:  NameMailZugänge Witali [EMAIL] Citrix.[LOCATION]BW User (inkl. Entwicklerschlüssel). Zugang BO/BI Launchpad  [NAME] [EMAIL] Citrix.[LOCATION]BW User (inkl. Entwicklerschlüssel). Zugang BO/BI Launchpad  [NAME] [EMAIL] Citrix.[LOCATION]BW User (inkl. Entwicklerschlüssel). Zugang BO/BI Launchpad + lokale und server Lumira Designer Version zum Erstellen und upload von dem Dashboard  [NAME] [EMAIL] Citrix.[LOCATION]BW User (inkl. Entwicklerschlüssel). Zugang BO/BI Launchpad,Support general,unknown,unknown,,,,zenodo_it_support_tickets
1983,ZENODO_TRAIN_00126,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1558,ZENODO_TRAIN_00127,File Share Access - [TICKET ID] - [ADDRESS] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [ADDRESS] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1524,ZENODO_TRAIN_00128,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
9654,ZENODO_TRAIN_00129,Light User for external - [TICKET ID] - [NAME]Service Request: Light User for external  Create Light user for [NAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]  Cost Ce,Light User for external - [TICKET ID] - [NAME]Service Request: Light User for external  Create Light user for [NAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]  Cost Center: 44288  Function: Vigilant  Company: [COMPANY]  Department: [ADDRESS] [ADDRESS] 2 KM – [ADDRESS] Rural.  ZIP:[LOCATION][ADDRESS]  City: [ADDRESS]  Country: [ADDRESS]  Location:[LOCATION] Office:   Expiration date: Not defined     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date: Dec 22 2018  3:00AM     Additional information:,Support general,unknown,unknown,,,,zenodo_it_support_tickets
3678,ZENODO_TRAIN_00130,Mailbox von [NAME] als Shared Mailbox weiterhin bestehen lassen,Mailbox von [NAME] als Shared Mailbox weiterhin bestehen lassen,Support general,unknown,unknown,,,,zenodo_it_support_tickets
997,ZENODO_TRAIN_00131,[TICKET ID] - New Support Ticket received  - Acesso,[TICKET ID] - New Support Ticket received  - Acesso,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1534,ZENODO_TRAIN_00132,File Share Access - [TICKET ID] - [NAME]. [NAME] ([COMPANY]. BRLM),File Share Access - [TICKET ID] - [NAME]. [NAME] ([COMPANY]. BRLM),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
7391,ZENODO_TRAIN_00133,Initiated by GIT: Missing connection to all security tools on [SERVER],Initiated by GIT: Missing connection to all security tools on [SERVER],Software,unknown,unknown,,,,zenodo_it_support_tickets
8655,ZENODO_TRAIN_00134,Login to Citrix for[LOCATION]and [NAME],Login to Citrix for[LOCATION]and [NAME],Software,unknown,unknown,,,,zenodo_it_support_tickets
13919,ZENODO_TRAIN_00135,The user [NAME] @[URL] domain mailbox,The user [NAME] @[URL] domain mailbox,Support general,unknown,unknown,,,,zenodo_it_support_tickets
1785,ZENODO_TRAIN_00136,Shared Mailbox Access - [TICKET ID] - [EMAIL],Shared Mailbox Access - [TICKET ID] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
1791,ZENODO_TRAIN_00137,Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1224,ZENODO_TRAIN_00138,[TICKET ID] - New Support Ticket received  - Problema no recebimento dos e-mail do [EMAIL],[TICKET ID] - New Support Ticket received  - Problema no recebimento dos e-mail do [EMAIL],O365,unknown,unknown,,,,zenodo_it_support_tickets
1319,ZENODO_TRAIN_00139,[TICKET ID] - A Support Ticket was forwarded to you  - Send as delegate,[TICKET ID] - A Support Ticket was forwarded to you  - Send as delegate,O365,unknown,unknown,,,,zenodo_it_support_tickets
2270,ZENODO_TRAIN_00140,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
899,ZENODO_TRAIN_00141,[TICKET ID] - New Support Ticket received  - Desbloqueio de Celular,[TICKET ID] - New Support Ticket received  - Desbloqueio de Celular,Support general,unknown,unknown,,,,zenodo_it_support_tickets
8672,ZENODO_TRAIN_00142,Zugriffsberechtigungen IT-Servicedesk Postfach für [NAME],Zugriffsberechtigungen IT-Servicedesk Postfach für [NAME],Support general,unknown,unknown,,,,zenodo_it_support_tickets
1649,ZENODO_TRAIN_00143,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
11510,ZENODO_TRAIN_00144,Ads Slide in from the side and need to be stopped.,Ads Slide in from the side and need to be stopped.,O365,unknown,unknown,,,,zenodo_it_support_tickets
889,ZENODO_TRAIN_00145,[TICKET ID] - New Support Ticket received  - Mensagem,[TICKET ID] - New Support Ticket received  - Mensagem,O365,unknown,unknown,,,,zenodo_it_support_tickets
1131,ZENODO_TRAIN_00146,Instalar e-mail na impressora para digitalizações,Instalar e-mail na impressora para digitalizações,Computer-Services,unknown,unknown,,,,zenodo_it_support_tickets
661,ZENODO_TRAIN_00147,[TICKET ID] - A Support Ticket was forwarded to your role  -  Zugriff Shared Mailbox - [NAME] [EMAIL] auf ITCC,[TICKET ID] - A Support Ticket was forwarded to your role  -  Zugriff Shared Mailbox - [NAME] [EMAIL] auf ITCC,O365,unknown,unknown,,,,zenodo_it_support_tickets
7380,ZENODO_TRAIN_00148,File Share Access - [TICKET ID] - [USERNAME]. [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME]. [NAME] ([COMPANY]. [L,File Share Access - [TICKET ID] - [USERNAME]. [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME]. [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:                     J:/INS-DV              Requestor: [USERNAME] ([COMPANY]. [LOCATION])  Comment:,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
602,ZENODO_TRAIN_00149,[TICKET ID] - A Support Ticket was forwarded to your role  - Mail Blockierung?,[TICKET ID] - A Support Ticket was forwarded to your role  - Mail Blockierung?,O365,unknown,unknown,,,,zenodo_it_support_tickets
1819,ZENODO_TRAIN_00150,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1072,ZENODO_TRAIN_00151,[TICKET ID] - New Support Ticket received  - Mcafee,[TICKET ID] - New Support Ticket received  - Mcafee,Support general,unknown,unknown,,,,zenodo_it_support_tickets
7468,ZENODO_TRAIN_00152,E-mail do sac,E-mail do sac,Support general,unknown,unknown,,,,zenodo_it_support_tickets
1180,ZENODO_TRAIN_00153,[TICKET ID] - New information received on closed ticket  - Documents not scanning from copier to email,[TICKET ID] - New information received on closed ticket  - Documents not scanning from copier to email,Computer-Services,unknown,unknown,,,,zenodo_it_support_tickets
1206,ZENODO_TRAIN_00154,[TICKET ID] - A Support Ticket was forwarded to your role  - check_mk SD Hostalarm: ([SERVER]) [COMPANY] LS Site2Site[LOCATION]- UP -> DOWN,[TICKET ID] - A Support Ticket was forwarded to your role  - check_mk SD Hostalarm: ([SERVER]) [COMPANY] LS Site2Site[LOCATION]- UP -> DOWN,Support general,unknown,unknown,,,,zenodo_it_support_tickets
1287,ZENODO_TRAIN_00155,[TICKET ID] - New Support Ticket received  - Citrix not working and need Nautilus 9.3 on PC and installed as Citrix app,[TICKET ID] - New Support Ticket received  - Citrix not working and need Nautilus 9.3 on PC and installed as Citrix app,Software,unknown,unknown,,,,zenodo_it_support_tickets
5511,ZENODO_TRAIN_00156,Printer Access,Printer Access,Computer-Services,unknown,unknown,,,,zenodo_it_support_tickets
2204,ZENODO_TRAIN_00157,File Share Access - [TICKET ID] - [NAME] ([COMPANY] [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY] [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
6647,ZENODO_TRAIN_00158,Acesso à Pasta de Rede,Acesso à Pasta de Rede,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
2147,ZENODO_TRAIN_00159,Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
2003,ZENODO_TRAIN_00160,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
1415,ZENODO_TRAIN_00161,[COMPANY] list of employees in e-mails is not complete,[COMPANY] list of employees in e-mails is not complete,O365,unknown,unknown,,,,zenodo_it_support_tickets
11375,ZENODO_TRAIN_00162,Basis User - [TICKET ID] - [USERNAME] ([COMPANY])Service Request: Basis User     Create Windows account for internal user  [USERNAME] ([COMPANY])     Firstname:  [NAME]  Lastname:  [NAME]  Cost Center,Basis User - [TICKET ID] - [USERNAME] ([COMPANY])Service Request: Basis User     Create Windows account for internal user  [USERNAME] ([COMPANY])     Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  958302  Company:  [COMPANY][LOCATION] Department:  CE-PRL-[ADDRESS]-[ADDRESS]  ZIP:  [ADDRESS]  City:  [ADDRESS]  Country:  Germany  Office:       Important: Please set the EA10 to the following value: 8340 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  (RW) H:/%username%  (RO) J:/Auftrag  (RW) J:/Info  (RW) J:/Transfer  (RO) J:/Vorlagen  Access to [COMPANY] intranet  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY])     Desired date:  Jan  1 2019 12:00AM     Additional information:,Support general,unknown,unknown,,,,zenodo_it_support_tickets
